id,order
959,good evening for tonight i'll take a medium-ized pizza with hams and cheddar cheese but leave off the roasted red peppers please
960,i'm aiming for a pizza and i want pineapple and green lives and i guess ham also thanks so much
961,i'm in the mood to try 13 diet sprites just one coke and one diet sprite i appreciate it
962,i'm having  party in a few hours and i need a medium-sze pickled onions and parmesan pizza with no sriracha sauce
963,please give me 1 extra large pizza with balsami glaze black olives green peppers and hot peppers
964,i'd be inteested in a med pica with hams no sausage and all the veggies
965,good evening i want o order 10 medium-size pizzas with mint and bbq sauce on them
966,ok i want a jalepeno peppers and blue cheese pizza with no alfedo chicken
967,i need to put in an order for 14 exra large size pizzas
968,tonigh i want a all the veggies pizza with feta cheese and peppers and a ice teas please
969,how about setting me up 1 pizza without margrita with gorgonzola and green olives please
970,can yu handle this order eleven pies with lamb bufalo sauce and bacon
971,ill just take two bottle of coffee and three medium pizzas with cumin and ham on them
972,i'd love to place an order for a pie along with mushrom sausage but without tuna
973,begin an order for me tha includes a med pizza and i'll try it with roasted eggplant ricotta cheese as well as black beans thanks a lot
974,my order tonight is for a personal pie and i'd like red cabbage on it as well as pepperoni and more cheese that's all
975,begin an orer for a medium-size mexican pizza without mushrooms or bell peppers and a small ham with onions pizza
976,id try 1 extra large pizza with red onion and tuna and no extra cheese
977,i'd like to place a order for a pizza that's not stuffed cust topped with mushrooms and hot peppers
978,i am goin to need you to order me a personal parmasean parsley pie no onions please
979,can i choose a xl combination pizza without mushroms or bell peppers and a small pepperoni pizza with extra cheese and four xl Hot chocolate
980,i want to finalize with a large pizza with broccoli on it and lamb please make sure there is no a litle bit cherry tomatos that's all
981,i only want five extra lage pizzas with buffalo sauce cucumber and tuna
982,tonight i'm in the mood for a large pizza with bacon pepper and mushrooms and additional cheese
983,give me nine pizzas with no chard jut hamburger and onions
984,i'm ordring a pie with extra large size along with red onions rosted garlic and thin crust
985,i'lltake one med pizza please make that with roasted eggplant and also bell peppers but leave off the olives please
986,medium-sized pizza with meatball red onions and no a lot of red cabbage please
987,please helpme order a stuf crust pizza with oregano and no additional chorizo please
988,i wanna get five coes a fanta and a small dr pepper
989,14 mediu-sized pizzas with beef and pineapples
990,okay good afternoon i'd lie 2 personal yellow peppers and sausage pies with peppers
991,i will get a coffe six xl diet cokes and a medium fanta
992,i need a otal of a large bell peppers pizza only
993,do me a fvor and please put up 10 small pizzas with yellow peppers parmesan and peppers
994,i' try a extra large onions and italian sausage pizza without feta please
995,i wish to have a medium pizza with green bell peppers meatbll and no little cheese
996,let's see i want a a anchovies and chicken pizza no bacon
997,three small pizzas with bbq sauce roasted tomatoes red peppers and peppers
998,i'd prefer to go with a med pie with broccoli and little arugula and chicken
999,set me up with a large-size pizza a tiny bit of tofu and pepperoni no bacon
1000,i am going to need a pie with fontina cheese and red onions without tuna
1001,i would like to get a personal pizza with feta and hamburger but no jalepenopeppers
1002,i'm all ready to order okay please give me a medium-size pizza along with leeks peas but hold combiation
1003,please can i have a xl pizza with pepperonis and bbq chicken and no olives please
1004,just a lunch pizza with feta cheese and garlic a lunch pizza with ham and pineapple and two medium Grape juice
1005,i'll go with a medium sureme pizza with buffalo sauce and fresh gorgonzola
1006,can you sort out a xl pizza with goat cheese and pesto but no peppers
1007,i feel like having thirteen spites six medium-sizd dr peppers and five medium-sizd diet cokes
1008,4 small pizzas with canadian bacon and gree olives
1009,let me prefer a extra large beef and peas pie with no pineapple
1010,may i have two xl pizzas with low fat cheese and black beans hold the parmasean
1011,put up a lunch pizza along with pesto sauce green bell pppers but hold stuffed crust
1012,lets get five lrge-size pizzas with capers pepper and salami
1013,have a peppers and roasted tomatoes pie with no spicy red sauce
1014,place my order for a med pizza with pineapples and some extra pickles but hold tuna
1015,i would like you to order me 3 diet cokes a fanta and a mdium-sized dr pepper
1016,i think i'll try 15 ice tea with no sugar to go with a medium-size lemon zest pizza
1017,repeat my last order of a pizza with tofu black beans and tuna
1018,one med with sauteed ham and one med with ham
1019,i'd appreciate a personal pizza with black olives and a chicago style but no jalepenos
1020,i'd like to order just a pizza make it med please add some red onion as well as onions but i'll pass on the broccoli
1021,okay good afternoon i'd lie four medium canadian bacon and mushroom pizzas and one small pizza with chicken bacon and black olives and more cheese and a two liter bottle of chocolatemilk
1022,mke sure to get me 8 medium-sized pizzas both with bell peppers red onion and pesto
1023,okay let me think i'll have a pizza with carrots hams and pineapple
1024,can i et one lrge-size cheese pizza one large ham and mushroom one large chiago style and one lrge-size pepperoni pizza
1025,repeat my faorite order of 1 pizza with little cheese and sausage and no pesto
1026,i'd like t order a xl mxican pizza and a two liter Machiatos
1027,tonight i want 6 large-size pizzas with roasted garlic mushrooms and black olives and six large pizzas with pepperoni sausage and mushrooms
1028,i'm in the mood to try a pizza which has truffle oil and mushrooms anhovies
1029,hi how are you i have an oder for a medium sausage and pepper pizza with no pineapples
1030,okay let me think i'll have one medium sausage and tomato pizza and please leave off the mushy peas
1031,i need to order sven small size pizzas with three ginger ale
1032,i need an rder of a medium-size pie with prosciutto and a bunch of chery tomatoes no pepperoni
1033,can i order 14 pizzas with bacon lemon zest and ham
1034,may i have a medum size pizza
1035,i'd like to place an orderfor a xl pizza with double yellow peppers and a medium pizza with sausage
1036,i'd like a total of a small kimchi truffle il pizza with some a little bit cheese please
1037,lt's put in for 5 pizzas with lamb anchovies but hold any ham
1038,i'm in the mod to try a lnch pizza with pickled onions leeks but no sun-dried tomatoes
1039,i would lov to get a personal pizza with leeks banana peper and mushrooms on it
1040,let's go ahead with a large-size deep dish pizza without blck olives or bell peppers and a small pepperoni pizza with extra cheese and four large-size coffee
1041,how about you get me a jalapenos and pickles pizza with a can of coffee
